date,meme,index,benchmarked_index,twitter_id
2/26/17,BBC Dad,1.0,0.1,840208087118151681
2/26/17,Trump and Pope Francis,1.0,0.1,867295516362776576
2/26/17,#GetOutChallenge,31.0,8.0,838459143161851906
2/26/17,Tyrese Crying,1.0,0.1,926294316183584768
2/26/17,Covfefe,0.1,0.1,869897666741755905
2/26/17,Monkey Haircut,0.1,0.1,913097760903172097
2/26/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
2/26/17,Game of Thrones,7.0,2.0,892008967160958976
2/26/17,What in Tarnation,100.0,62.0,819377307018231808
2/26/17,Student Athlete,0.1,0.1,840618151117111296
2/26/17,Ben Swolo,0.1,0.1,941587160783659008
2/26/17,Cash Me Outside,10.0,10.0,809084339887734790
3/5/17,Salt Bae,14.0,5.0,817901590141161472
3/5/17,The Ting Goes,1.0,0.1,904208633386369024
3/5/17,Obama & Biden Bromance,5.0,1.0,820045837891870720
3/5/17,Sad Melania,2.0,0.1,823345977029378048
3/5/17,Trump Holding Executive Orders,9.0,1.0,826314938872246273
3/5/17,The Oscars Snafu,4.0,0.1,836084689752494080
3/5/17,Crying Northwestern Kid,12.0,0.1,843242225463046145
3/5/17,Babadook,3.0,0.1,871144014484873217
3/5/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
3/5/17,Distracted Boyfriend,2.0,0.1,899935787227262976
3/5/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
3/5/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
3/5/17,First of All,1.0,0.1,919670609910685703
3/5/17,#BowWowChallenge,0.1,0.1,862294898501931008
3/5/17,Crash Bandicoot Woah,12.0,1.0,892798447362953216
3/5/17,"Brother, May I have some Oats",6.0,0.1,785681417078345728
3/5/17,Side-eyeing Michelle Obama,5.0,1.0,822526328394158081
3/5/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
3/5/17,Tiny Trump,6.0,0.1,832627609234075650
3/5/17,RompHim,0.1,0.1,864550584006971397
3/5/17,Shooting Stars,67.0,14.0,841420725747507201
3/5/17,Cracking Open a Cold One with the Boys,0.1,0.1,869692034319237120
3/5/17,Roll Safe,40.0,5.0,826511751151771649
3/5/17,White Guy Blinking,40.0,7.0,832939284948779010
3/5/17,Meryl Streep Singing,1.0,0.1,843514431590031366
3/5/17,"Kendrick Lamar ""DAMN"" Cover",10.0,0.1,851798361841840129
3/5/17,Kellyanne Conway on the Couch,16.0,2.0,836402961030881280
3/5/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
3/5/17,Mocking Spongebob,0.1,0.1,861717771859755008
3/5/17,The Future Liberals Want,49.0,2.0,837316461077069824
3/5/17,Expanding Brain,84.0,2.0,831329672558424064
3/5/17,The Floor Is,1.0,0.1,724263091383484416
3/5/17,Kendall Jenner's Pepsi Ad,2.0,0.1,849404357485481984
3/5/17,Fidget Spinners,1.0,0.1,865601318483746817
3/5/17,Pennywise Dancing,1.0,0.1,908437160407257088
3/5/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
3/5/17,Trump's Glowing Orb,0.1,0.1,866390578258464770
3/5/17,George Bush's Poncho,3.0,0.1,822501259164995584
3/5/17,BBC Dad,18.0,7.0,840208087118151681
3/5/17,Trump and Pope Francis,0.1,0.1,867295516362776576
3/5/17,#GetOutChallenge,92.0,24.0,838459143161851906
3/5/17,Tyrese Crying,0.1,0.1,926294316183584768
3/5/17,Covfefe,0.1,0.1,869897666741755905
3/5/17,Monkey Haircut,0.1,0.1,913097760903172097
3/5/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
3/5/17,Game of Thrones,7.0,2.0,892008967160958976
3/5/17,What in Tarnation,16.0,10.0,819377307018231808
3/5/17,Student Athlete,1.0,0.1,840618151117111296
3/5/17,Ben Swolo,0.1,0.1,941587160783659008
3/5/17,Cash Me Outside,8.0,8.0,809084339887734790
3/12/17,Salt Bae,15.0,5.0,817901590141161472
3/12/17,The Ting Goes,2.0,0.1,904208633386369024
3/12/17,Obama & Biden Bromance,15.0,3.0,820045837891870720
3/12/17,Sad Melania,2.0,0.1,823345977029378048
3/12/17,Trump Holding Executive Orders,5.0,0.1,826314938872246273
3/12/17,The Oscars Snafu,3.0,0.1,836084689752494080
3/12/17,Crying Northwestern Kid,61.0,2.0,843242225463046145
3/12/17,Babadook,3.0,0.1,871144014484873217
3/12/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
3/12/17,Distracted Boyfriend,1.0,0.1,899935787227262976
3/12/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
3/12/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
3/12/17,First of All,1.0,0.1,919670609910685703
3/12/17,#BowWowChallenge,0.1,0.1,862294898501931008
3/12/17,Crash Bandicoot Woah,12.0,1.0,892798447362953216
3/12/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
3/12/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
3/12/17,Dancing Winnie the Pooh,6.0,0.1,825977359643840513
3/12/17,Tiny Trump,6.0,0.1,832627609234075650
3/12/17,RompHim,0.1,0.1,864550584006971397
3/12/17,Shooting Stars,51.0,11.0,841420725747507201
3/12/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
3/12/17,Roll Safe,38.0,5.0,826511751151771649
3/12/17,White Guy Blinking,31.0,5.0,832939284948779010
3/12/17,Meryl Streep Singing,1.0,0.1,843514431590031366
3/12/17,"Kendrick Lamar ""DAMN"" Cover",7.0,0.1,851798361841840129
3/12/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
3/12/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
3/12/17,Mocking Spongebob,0.1,0.1,861717771859755008
3/12/17,The Future Liberals Want,9.0,0.1,837316461077069824
3/12/17,Expanding Brain,100.0,3.0,831329672558424064
3/12/17,The Floor Is,1.0,0.1,724263091383484416
3/12/17,Kendall Jenner's Pepsi Ad,2.0,0.1,849404357485481984
3/12/17,Fidget Spinners,1.0,0.1,865601318483746817
3/12/17,Pennywise Dancing,1.0,0.1,908437160407257088
3/12/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
3/12/17,Trump's Glowing Orb,3.0,0.1,866390578258464770
3/12/17,George Bush's Poncho,3.0,0.1,822501259164995584
3/12/17,BBC Dad,100.0,39.0,840208087118151681
3/12/17,Trump and Pope Francis,0.1,0.1,867295516362776576
3/12/17,#GetOutChallenge,100.0,26.0,838459143161851906
3/12/17,Tyrese Crying,0.1,0.1,926294316183584768
3/12/17,Covfefe,0.1,0.1,869897666741755905
3/12/17,Monkey Haircut,1.0,0.1,913097760903172097
3/12/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
3/12/17,Game of Thrones,7.0,2.0,892008967160958976
3/12/17,What in Tarnation,9.0,6.0,819377307018231808
3/12/17,Student Athlete,71.0,12.0,840618151117111296
3/12/17,Ben Swolo,0.1,0.1,941587160783659008
3/12/17,Cash Me Outside,7.0,7.0,809084339887734790
3/19/17,Salt Bae,15.0,5.0,817901590141161472
3/19/17,The Ting Goes,1.0,0.1,904208633386369024
3/19/17,Obama & Biden Bromance,8.0,1.0,820045837891870720
3/19/17,Sad Melania,1.0,0.1,823345977029378048
3/19/17,Trump Holding Executive Orders,6.0,0.1,826314938872246273
3/19/17,The Oscars Snafu,4.0,0.1,836084689752494080
3/19/17,Crying Northwestern Kid,100.0,3.0,843242225463046145
3/19/17,Babadook,2.0,0.1,871144014484873217
3/19/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
3/19/17,Distracted Boyfriend,1.0,0.1,899935787227262976
3/19/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
3/19/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
3/19/17,First of All,1.0,0.1,919670609910685703
3/19/17,#BowWowChallenge,0.1,0.1,862294898501931008
3/19/17,Crash Bandicoot Woah,9.0,1.0,892798447362953216
3/19/17,"Brother, May I have some Oats",5.0,0.1,785681417078345728
3/19/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
3/19/17,Dancing Winnie the Pooh,4.0,0.1,825977359643840513
3/19/17,Tiny Trump,6.0,0.1,832627609234075650
3/19/17,RompHim,0.1,0.1,864550584006971397
3/19/17,Shooting Stars,36.0,8.0,841420725747507201
3/19/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
3/19/17,Roll Safe,37.0,5.0,826511751151771649
3/19/17,White Guy Blinking,29.0,5.0,832939284948779010
3/19/17,Meryl Streep Singing,100.0,13.0,843514431590031366
3/19/17,"Kendrick Lamar ""DAMN"" Cover",24.0,1.0,851798361841840129
3/19/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
3/19/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
3/19/17,Mocking Spongebob,0.1,0.1,861717771859755008
3/19/17,The Future Liberals Want,6.0,0.1,837316461077069824
3/19/17,Expanding Brain,81.0,2.0,831329672558424064
3/19/17,The Floor Is,1.0,0.1,724263091383484416
3/19/17,Kendall Jenner's Pepsi Ad,2.0,0.1,849404357485481984
3/19/17,Fidget Spinners,2.0,0.1,865601318483746817
3/19/17,Pennywise Dancing,1.0,0.1,908437160407257088
3/19/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
3/19/17,Trump's Glowing Orb,1.0,0.1,866390578258464770
3/19/17,George Bush's Poncho,2.0,0.1,822501259164995584
3/19/17,BBC Dad,24.0,9.0,840208087118151681
3/19/17,Trump and Pope Francis,0.1,0.1,867295516362776576
3/19/17,#GetOutChallenge,64.0,16.0,838459143161851906
3/19/17,Tyrese Crying,0.1,0.1,926294316183584768
3/19/17,Covfefe,0.1,0.1,869897666741755905
3/19/17,Monkey Haircut,0.1,0.1,913097760903172097
3/19/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
3/19/17,Game of Thrones,6.0,2.0,892008967160958976
3/19/17,What in Tarnation,5.0,3.0,819377307018231808
3/19/17,Student Athlete,100.0,18.0,840618151117111296
3/19/17,Ben Swolo,0.1,0.1,941587160783659008
3/19/17,Cash Me Outside,6.0,6.0,809084339887734790
3/26/17,Salt Bae,11.0,4.0,817901590141161472
3/26/17,The Ting Goes,2.0,0.1,904208633386369024
3/26/17,Obama & Biden Bromance,4.0,1.0,820045837891870720
3/26/17,Sad Melania,1.0,0.1,823345977029378048
3/26/17,Trump Holding Executive Orders,7.0,1.0,826314938872246273
3/26/17,The Oscars Snafu,2.0,0.1,836084689752494080
3/26/17,Crying Northwestern Kid,9.0,0.1,843242225463046145
3/26/17,Babadook,2.0,0.1,871144014484873217
3/26/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
3/26/17,Distracted Boyfriend,1.0,0.1,899935787227262976
3/26/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
3/26/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
3/26/17,First of All,1.0,0.1,919670609910685703
3/26/17,#BowWowChallenge,0.1,0.1,862294898501931008
3/26/17,Crash Bandicoot Woah,11.0,1.0,892798447362953216
3/26/17,"Brother, May I have some Oats",5.0,0.1,785681417078345728
3/26/17,Side-eyeing Michelle Obama,2.0,0.1,822526328394158081
3/26/17,Dancing Winnie the Pooh,4.0,0.1,825977359643840513
3/26/17,Tiny Trump,3.0,0.1,832627609234075650
3/26/17,RompHim,0.1,0.1,864550584006971397
3/26/17,Shooting Stars,28.0,6.0,841420725747507201
3/26/17,Cracking Open a Cold One with the Boys,0.1,0.1,869692034319237120
3/26/17,Roll Safe,35.0,5.0,826511751151771649
3/26/17,White Guy Blinking,26.0,4.0,832939284948779010
3/26/17,Meryl Streep Singing,34.0,4.0,843514431590031366
3/26/17,"Kendrick Lamar ""DAMN"" Cover",28.0,1.0,851798361841840129
3/26/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
3/26/17,What Redbone Sounds Like,3.0,0.1,863645128929361920
3/26/17,Mocking Spongebob,0.1,0.1,861717771859755008
3/26/17,The Future Liberals Want,3.0,0.1,837316461077069824
3/26/17,Expanding Brain,77.0,2.0,831329672558424064
3/26/17,The Floor Is,1.0,0.1,724263091383484416
3/26/17,Kendall Jenner's Pepsi Ad,2.0,0.1,849404357485481984
3/26/17,Fidget Spinners,3.0,0.1,865601318483746817
3/26/17,Pennywise Dancing,4.0,0.1,908437160407257088
3/26/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
3/26/17,Trump's Glowing Orb,2.0,0.1,866390578258464770
3/26/17,George Bush's Poncho,7.0,0.1,822501259164995584
3/26/17,BBC Dad,7.0,3.0,840208087118151681
3/26/17,Trump and Pope Francis,0.1,0.1,867295516362776576
3/26/17,#GetOutChallenge,36.0,9.0,838459143161851906
3/26/17,Tyrese Crying,0.1,0.1,926294316183584768
3/26/17,Covfefe,0.1,0.1,869897666741755905
3/26/17,Monkey Haircut,0.1,0.1,913097760903172097
3/26/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
3/26/17,Game of Thrones,7.0,2.0,892008967160958976
3/26/17,What in Tarnation,3.0,2.0,819377307018231808
3/26/17,Student Athlete,51.0,9.0,840618151117111296
3/26/17,Ben Swolo,0.1,0.1,941587160783659008
3/26/17,Cash Me Outside,5.0,5.0,809084339887734790
4/2/17,Salt Bae,10.0,3.0,817901590141161472
4/2/17,The Ting Goes,2.0,0.1,904208633386369024
4/2/17,Obama & Biden Bromance,3.0,1.0,820045837891870720
4/2/17,Sad Melania,1.0,0.1,823345977029378048
4/2/17,Trump Holding Executive Orders,4.0,0.1,826314938872246273
4/2/17,The Oscars Snafu,0.1,0.1,836084689752494080
4/2/17,Crying Northwestern Kid,18.0,1.0,843242225463046145
4/2/17,Babadook,3.0,0.1,871144014484873217
4/2/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
4/2/17,Distracted Boyfriend,1.0,0.1,899935787227262976
4/2/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
4/2/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
4/2/17,First of All,1.0,0.1,919670609910685703
4/2/17,#BowWowChallenge,0.1,0.1,862294898501931008
4/2/17,Crash Bandicoot Woah,7.0,1.0,892798447362953216
4/2/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
4/2/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
4/2/17,Dancing Winnie the Pooh,2.0,0.1,825977359643840513
4/2/17,Tiny Trump,2.0,0.1,832627609234075650
4/2/17,RompHim,0.1,0.1,864550584006971397
4/2/17,Shooting Stars,24.0,5.0,841420725747507201
4/2/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
4/2/17,Roll Safe,25.0,3.0,826511751151771649
4/2/17,White Guy Blinking,23.0,4.0,832939284948779010
4/2/17,Meryl Streep Singing,14.0,2.0,843514431590031366
4/2/17,"Kendrick Lamar ""DAMN"" Cover",33.0,1.0,851798361841840129
4/2/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
4/2/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
4/2/17,Mocking Spongebob,0.1,0.1,861717771859755008
4/2/17,The Future Liberals Want,2.0,0.1,837316461077069824
4/2/17,Expanding Brain,84.0,2.0,831329672558424064
4/2/17,The Floor Is,2.0,0.1,724263091383484416
4/2/17,Kendall Jenner's Pepsi Ad,66.0,12.0,849404357485481984
4/2/17,Fidget Spinners,5.0,1.0,865601318483746817
4/2/17,Pennywise Dancing,6.0,1.0,908437160407257088
4/2/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
4/2/17,Trump's Glowing Orb,2.0,0.1,866390578258464770
4/2/17,George Bush's Poncho,3.0,0.1,822501259164995584
4/2/17,BBC Dad,2.0,1.0,840208087118151681
4/2/17,Trump and Pope Francis,0.1,0.1,867295516362776576
4/2/17,#GetOutChallenge,23.0,6.0,838459143161851906
4/2/17,Tyrese Crying,0.1,0.1,926294316183584768
4/2/17,Covfefe,0.1,0.1,869897666741755905
4/2/17,Monkey Haircut,2.0,0.1,913097760903172097
4/2/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
4/2/17,Game of Thrones,6.0,2.0,892008967160958976
4/2/17,What in Tarnation,2.0,1.0,819377307018231808
4/2/17,Student Athlete,27.0,4.0,840618151117111296
4/2/17,Ben Swolo,0.1,0.1,941587160783659008
4/2/17,Cash Me Outside,5.0,5.0,809084339887734790
4/9/17,Salt Bae,11.0,3.0,817901590141161472
4/9/17,The Ting Goes,1.0,0.1,904208633386369024
4/9/17,Obama & Biden Bromance,4.0,1.0,820045837891870720
4/9/17,Sad Melania,1.0,0.1,823345977029378048
4/9/17,Trump Holding Executive Orders,4.0,0.1,826314938872246273
4/9/17,The Oscars Snafu,1.0,0.1,836084689752494080
4/9/17,Crying Northwestern Kid,13.0,0.1,843242225463046145
4/9/17,Babadook,1.0,0.1,871144014484873217
4/9/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
4/9/17,Distracted Boyfriend,0.1,0.1,899935787227262976
4/9/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
4/9/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
4/9/17,First of All,1.0,0.1,919670609910685703
4/9/17,#BowWowChallenge,0.1,0.1,862294898501931008
4/9/17,Crash Bandicoot Woah,14.0,1.0,892798447362953216
4/9/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
4/9/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
4/9/17,Dancing Winnie the Pooh,2.0,0.1,825977359643840513
4/9/17,Tiny Trump,3.0,0.1,832627609234075650
4/9/17,RompHim,0.1,0.1,864550584006971397
4/9/17,Shooting Stars,16.0,3.0,841420725747507201
4/9/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
4/9/17,Roll Safe,22.0,3.0,826511751151771649
4/9/17,White Guy Blinking,26.0,4.0,832939284948779010
4/9/17,Meryl Streep Singing,11.0,1.0,843514431590031366
4/9/17,"Kendrick Lamar ""DAMN"" Cover",100.0,4.0,851798361841840129
4/9/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
4/9/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
4/9/17,Mocking Spongebob,0.1,0.1,861717771859755008
4/9/17,The Future Liberals Want,2.0,0.1,837316461077069824
4/9/17,Expanding Brain,58.0,1.0,831329672558424064
4/9/17,The Floor Is,1.0,0.1,724263091383484416
4/9/17,Kendall Jenner's Pepsi Ad,100.0,19.0,849404357485481984
4/9/17,Fidget Spinners,5.0,1.0,865601318483746817
4/9/17,Pennywise Dancing,14.0,1.0,908437160407257088
4/9/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
4/9/17,Trump's Glowing Orb,3.0,0.1,866390578258464770
4/9/17,George Bush's Poncho,3.0,0.1,822501259164995584
4/9/17,BBC Dad,2.0,1.0,840208087118151681
4/9/17,Trump and Pope Francis,1.0,0.1,867295516362776576
4/9/17,#GetOutChallenge,21.0,5.0,838459143161851906
4/9/17,Tyrese Crying,0.1,0.1,926294316183584768
4/9/17,Covfefe,0.1,0.1,869897666741755905
4/9/17,Monkey Haircut,0.1,0.1,913097760903172097
4/9/17,United Airlines Passenger Removal,100.0,91.0,851602092468731906
4/9/17,Game of Thrones,5.0,1.0,892008967160958976
4/9/17,What in Tarnation,2.0,1.0,819377307018231808
4/9/17,Student Athlete,18.0,3.0,840618151117111296
4/9/17,Ben Swolo,0.1,0.1,941587160783659008
4/9/17,Cash Me Outside,5.0,5.0,809084339887734790
4/16/17,Salt Bae,12.0,4.0,817901590141161472
4/16/17,The Ting Goes,2.0,0.1,904208633386369024
4/16/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
4/16/17,Sad Melania,1.0,0.1,823345977029378048
4/16/17,Trump Holding Executive Orders,4.0,0.1,826314938872246273
4/16/17,The Oscars Snafu,1.0,0.1,836084689752494080
4/16/17,Crying Northwestern Kid,18.0,1.0,843242225463046145
4/16/17,Babadook,2.0,0.1,871144014484873217
4/16/17,The Snapchat Hot Dog,3.0,1.0,884621965209858048
4/16/17,Distracted Boyfriend,0.1,0.1,899935787227262976
4/16/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
4/16/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
4/16/17,First of All,2.0,0.1,919670609910685703
4/16/17,#BowWowChallenge,0.1,0.1,862294898501931008
4/16/17,Crash Bandicoot Woah,12.0,1.0,892798447362953216
4/16/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
4/16/17,Side-eyeing Michelle Obama,4.0,0.1,822526328394158081
4/16/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
4/16/17,Tiny Trump,2.0,0.1,832627609234075650
4/16/17,RompHim,0.1,0.1,864550584006971397
4/16/17,Shooting Stars,18.0,4.0,841420725747507201
4/16/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
4/16/17,Roll Safe,26.0,3.0,826511751151771649
4/16/17,White Guy Blinking,25.0,4.0,832939284948779010
4/16/17,Meryl Streep Singing,8.0,1.0,843514431590031366
4/16/17,"Kendrick Lamar ""DAMN"" Cover",99.0,4.0,851798361841840129
4/16/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
4/16/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
4/16/17,Mocking Spongebob,0.1,0.1,861717771859755008
4/16/17,The Future Liberals Want,3.0,0.1,837316461077069824
4/16/17,Expanding Brain,62.0,1.0,831329672558424064
4/16/17,The Floor Is,1.0,0.1,724263091383484416
4/16/17,Kendall Jenner's Pepsi Ad,18.0,3.0,849404357485481984
4/16/17,Fidget Spinners,11.0,1.0,865601318483746817
4/16/17,Pennywise Dancing,4.0,0.1,908437160407257088
4/16/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
4/16/17,Trump's Glowing Orb,1.0,0.1,866390578258464770
4/16/17,George Bush's Poncho,3.0,0.1,822501259164995584
4/16/17,BBC Dad,2.0,1.0,840208087118151681
4/16/17,Trump and Pope Francis,0.1,0.1,867295516362776576
4/16/17,#GetOutChallenge,16.0,4.0,838459143161851906
4/16/17,Tyrese Crying,0.1,0.1,926294316183584768
4/16/17,Covfefe,0.1,0.1,869897666741755905
4/16/17,Monkey Haircut,0.1,0.1,913097760903172097
4/16/17,United Airlines Passenger Removal,18.0,17.0,851602092468731906
4/16/17,Game of Thrones,6.0,2.0,892008967160958976
4/16/17,What in Tarnation,2.0,1.0,819377307018231808
4/16/17,Student Athlete,12.0,2.0,840618151117111296
4/16/17,Ben Swolo,0.1,0.1,941587160783659008
4/16/17,Cash Me Outside,4.0,4.0,809084339887734790
4/23/17,Salt Bae,10.0,3.0,817901590141161472
4/23/17,The Ting Goes,1.0,0.1,904208633386369024
4/23/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
4/23/17,Sad Melania,1.0,0.1,823345977029378048
4/23/17,Trump Holding Executive Orders,10.0,1.0,826314938872246273
4/23/17,The Oscars Snafu,1.0,0.1,836084689752494080
4/23/17,Crying Northwestern Kid,11.0,0.1,843242225463046145
4/23/17,Babadook,3.0,0.1,871144014484873217
4/23/17,The Snapchat Hot Dog,3.0,1.0,884621965209858048
4/23/17,Distracted Boyfriend,1.0,0.1,899935787227262976
4/23/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
4/23/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
4/23/17,First of All,1.0,0.1,919670609910685703
4/23/17,#BowWowChallenge,0.1,0.1,862294898501931008
4/23/17,Crash Bandicoot Woah,11.0,1.0,892798447362953216
4/23/17,"Brother, May I have some Oats",3.0,0.1,785681417078345728
4/23/17,Side-eyeing Michelle Obama,1.0,0.1,822526328394158081
4/23/17,Dancing Winnie the Pooh,2.0,0.1,825977359643840513
4/23/17,Tiny Trump,1.0,0.1,832627609234075650
4/23/17,RompHim,0.1,0.1,864550584006971397
4/23/17,Shooting Stars,17.0,4.0,841420725747507201
4/23/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
4/23/17,Roll Safe,22.0,3.0,826511751151771649
4/23/17,White Guy Blinking,22.0,4.0,832939284948779010
4/23/17,Meryl Streep Singing,8.0,1.0,843514431590031366
4/23/17,"Kendrick Lamar ""DAMN"" Cover",70.0,3.0,851798361841840129
4/23/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
4/23/17,What Redbone Sounds Like,3.0,0.1,863645128929361920
4/23/17,Mocking Spongebob,0.1,0.1,861717771859755008
4/23/17,The Future Liberals Want,4.0,0.1,837316461077069824
4/23/17,Expanding Brain,48.0,1.0,831329672558424064
4/23/17,The Floor Is,2.0,0.1,724263091383484416
4/23/17,Kendall Jenner's Pepsi Ad,9.0,2.0,849404357485481984
4/23/17,Fidget Spinners,30.0,4.0,865601318483746817
4/23/17,Pennywise Dancing,6.0,1.0,908437160407257088
4/23/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
4/23/17,Trump's Glowing Orb,2.0,0.1,866390578258464770
4/23/17,George Bush's Poncho,1.0,0.1,822501259164995584
4/23/17,BBC Dad,2.0,1.0,840208087118151681
4/23/17,Trump and Pope Francis,0.1,0.1,867295516362776576
4/23/17,#GetOutChallenge,20.0,5.0,838459143161851906
4/23/17,Tyrese Crying,1.0,0.1,926294316183584768
4/23/17,Covfefe,0.1,0.1,869897666741755905
4/23/17,Monkey Haircut,1.0,0.1,913097760903172097
4/23/17,United Airlines Passenger Removal,5.0,5.0,851602092468731906
4/23/17,Game of Thrones,6.0,1.0,892008967160958976
4/23/17,What in Tarnation,2.0,1.0,819377307018231808
4/23/17,Student Athlete,10.0,2.0,840618151117111296
4/23/17,Ben Swolo,1.0,0.1,941587160783659008
4/23/17,Cash Me Outside,3.0,3.0,809084339887734790
4/30/17,Salt Bae,11.0,4.0,817901590141161472
4/30/17,The Ting Goes,1.0,0.1,904208633386369024
4/30/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
4/30/17,Sad Melania,1.0,0.1,823345977029378048
4/30/17,Trump Holding Executive Orders,8.0,1.0,826314938872246273
4/30/17,The Oscars Snafu,1.0,0.1,836084689752494080
4/30/17,Crying Northwestern Kid,11.0,0.1,843242225463046145
4/30/17,Babadook,2.0,0.1,871144014484873217
4/30/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
4/30/17,Distracted Boyfriend,1.0,0.1,899935787227262976
4/30/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
4/30/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
4/30/17,First of All,2.0,0.1,919670609910685703
4/30/17,#BowWowChallenge,0.1,0.1,862294898501931008
4/30/17,Crash Bandicoot Woah,9.0,1.0,892798447362953216
4/30/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
4/30/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
4/30/17,Dancing Winnie the Pooh,4.0,0.1,825977359643840513
4/30/17,Tiny Trump,2.0,0.1,832627609234075650
4/30/17,RompHim,0.1,0.1,864550584006971397
4/30/17,Shooting Stars,17.0,4.0,841420725747507201
4/30/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
4/30/17,Roll Safe,23.0,3.0,826511751151771649
4/30/17,White Guy Blinking,17.0,3.0,832939284948779010
4/30/17,Meryl Streep Singing,5.0,1.0,843514431590031366
4/30/17,"Kendrick Lamar ""DAMN"" Cover",48.0,2.0,851798361841840129
4/30/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
4/30/17,What Redbone Sounds Like,1.0,0.1,863645128929361920
4/30/17,Mocking Spongebob,0.1,0.1,861717771859755008
4/30/17,The Future Liberals Want,3.0,0.1,837316461077069824
